id,displayName,name,craftingCategory,tooltipTypeName,galoisPath,action,isPlaceable,isBlueprint,isBlock,isCollidable,boxSize,collidableSize,description
7539420629350486,Environment Group,Environment Group,Item,,,place,false,false,false,false,,,
4537020877769787,Extra Large Gold Frame,Extra Large Gold Frame,Objects,Frame,placeables/frames/gold_frame_extralarge,place,true,false,false,false,"[0.1,6,6]",,
1534621126189460,Extra Large Silver Frame,Extra Large Silver Frame,Objects,Frame,placeables/frames/silver_frame_extralarge,place,true,false,false,false,"[0.1,6,6]",,
4537020877769793,Extra Large Wood Frame,Extra Large Wood Frame,Objects,Frame,placeables/frames/oak_frame_extralarge,place,true,false,false,false,"[0.1,6,6]",,
7539420629349946,Eye Patch,Eye Patch,Face,Face,,,false,false,false,false,,,
7261025059088240,Eye Plant,Eye Plant,Materials,Foliage,florae/eye_plant,place,false,false,true,true,,,
7539420629350375,Eyelashes and Lipstick,Eyelashes and Lipstick,Wearable,,,,false,false,false,false,,,
4537020877770096,Face,Face,Wearable,,,,false,false,false,false,,,
7539420629350354,Facial Hair,Facial Hair,Item,,,,false,false,false,false,,,
8061067774625657,Farmer's Basket,Farmer's Basket,Objects,Container,,place,true,false,false,false,"[1,1,1]",,
3115411814768521,Farming · Shredded Wheat,Farming · Shredded Wheat,Item,,,,false,false,false,false,,,
2592386473606978,Farming Crossbreeding +1,Farming Crossbreeding +1,Food Buffs,,,,false,false,false,false,,,
6958511060710735,Farming Speed +1,Farming Speed +1,Food Buffs,,,,false,false,false,false,,,
1253469164164001,Fashion Glasses,Fashion Glasses,Face,Face,,,false,false,false,false,,,
4729279204758057,Fast Farming (Admin),Fast Farming (Admin),Food,Food,florae/sapling,eat,false,false,false,false,,,
680828770851200,Fast Farming (Admin),Fast Farming (Admin),Item,,,,false,false,false,false,,,
8309832133201527,Feathered Necklace,Feathered Necklace,Neck,Neck,,,false,false,false,false,,,
1534621126189379,Feel Good,Feel Good,Food Buffs,,,,false,false,false,false,,,
4537020877770117,Feet,Feet,Wearable,,,,false,false,false,false,,,
5472126790760839,Fence,Fence,Furniture,Furniture,placeables/furniture/fence,place,true,false,false,false,"[5,1,1]",,
663601322198230,Fence Blueprint,Fence Blueprint,Blueprints,Blueprint,items/blueprint,place,false,true,false,false,"[5,1,1]",,
4537020877770162,Fencer,Fencer,Tools,Shaping Tool,items/fencer_stone,shape,false,false,false,false,,,
7908777128515170,Fertile Grounds,Fertile Grounds,Item,,,,false,false,false,false,,,
7722031585092164,Fertilizer,Fertilizer,Item,,items/fertilizer,fertilize,false,false,false,false,,,
4537020877769730,Fescue Grass,Fescue Grass,Block,Block,florae/fescue_grass,place,false,false,true,false,,,
1534621126189712,Fez,Fez,Hats,Hat,,,false,false,false,false,,,
8149272311739127,Fielder's Straw,Fielder's Straw,Neck,Neck,,,false,false,false,false,,,
8964475182088583,Find The Bellflower Petal,Find The Bellflower Petal,Item,,,,false,false,false,false,,,
3898227081648018,Find The Grass Blade,Find The Grass Blade,Item,,,,false,false,false,false,,,
8197509167971166,Find The Rose Petal,Find The Rose Petal,Item,,,,false,false,false,false,,,
6706990310348612,Fire Flower,Fire Flower,Block,Flower,florae/fire_flower,place,false,false,true,false,,,
4818172839822144,Fire Flower Petal,Fire Flower Petal,Materials,Dye,items/rose_petal,,false,false,false,false,,,
1987358476844909,Fire Flower Seed,Fire Flower Seed,Seeds,,,plant,false,false,false,false,,,
7539420629350036,Fish,Fish,Item,,npcs/fish,,false,false,false,false,,,
1534621126189349,Fish Bait,Fish Bait,Item,,items/bait_fish,,false,false,false,false,,,
6367954120816499,Fish Food,Fish Food,Item,,,,false,false,false,false,,,
6511975591573036,Fish Goop Fertilizer,Fish Goop Fertilizer,Item,,items/fertilizer,fertilize,false,false,false,false,,,
2383589795907514,Fish Sandwich,Fish Sandwich,Food,Food,,eat,false,false,false,false,,,
4505322372247292,Fish Wall Mount,Fish Wall Mount,Objects,Fish Display,placeables/fish_wall_mount,place,true,false,false,false,"[0.1,1,2]",,
4349586236408326,Fish Wanted Board,Fish Wanted Board,Objects,,,place,true,false,false,false,"[1,3,6]",,
3562636381851146,Fish-hook Earring,Fish-hook Earring,Ears,Ears,,,false,false,false,false,,,
154357939959384,Fisher's Coat,Fisher's Coat,Outerwear,,,,false,false,false,false,,,
6268034918619667,Fisher's Rain Hat,Fisher's Rain Hat,Item,,,,false,false,false,false,,,
4879502557032659,Fishing · Punk'd,Fishing · Punk'd,Item,,,,false,false,false,false,,,
214309461279408,Fishing · Royal Flush,Fishing · Royal Flush,Item,,,,false,false,false,false,,,
7959081278587042,Fishing 3,Fishing 3,Item,,,,false,false,false,false,,,
8972744357441678,Fishing Bench,Fishing Bench,Furniture,Furniture,placeables/furniture/bench,place,true,false,false,false,"[3,1,1]",,
4829887504907771,Fishing for Fame,Fishing for Fame,Item,,,,false,false,false,false,,,
5838726898137002,Fishing Hat,Fishing Hat,Hats,Hat,,,false,false,false,false,,,
5051087945632178,Fishing Hat,Fishing Hat,Hats,Hat,,,false,false,false,false,,,
1719988473717676,Fishing Hat,Fishing Hat,Hats,Hat,,,false,false,false,false,,,
2913506116529081,Fishing Rod,Fishing Rod,Tools,,items/fishing_rod,fish,false,false,false,false,,,
6518177473086208,Fishing Vest,Fishing Vest,Outerwear,Outerwear,,,false,false,false,false,,,
2573780829057112,Fishing Wader's Pants,Fishing Wader's Pants,Item,,,,false,false,false,false,,,
4810592762412103,Fishing Wader's Top,Fishing Wader's Top,Outerwear,,,,false,false,false,false,,,
2429759358301745,fishing2,fishing2,Item,,,,false,false,false,false,,,
4537020877770153,Fitted Cap,Fitted Cap,Hats,Hat,,,false,false,false,false,,,
4537020877769670,Fizzy,Fizzy,Drink Buffs,,,,false,false,false,false,,,
1534621126189406,Flare,Flare,Lights,Block,florae/simple_flare,place,false,false,true,false,,,
4049828629812034,Flare,Flare,Recipe,Lights,,,false,false,false,false,,,
4537020877769970,Flat Top,Flat Top,Hair,Hair,,,false,false,false,false,,,
2780510212918918,Flax Seed,Flax Seed,Seeds,,,plant,false,false,false,false,,,
768344210024754,Flax Strand,Flax Strand,Materials,Raw Material,items/hemp_strand,,false,false,false,false,,,
4537020877770141,Fleece,Fleece,Outerwear,Outerwear,,,false,false,false,false,,,
1534621126189781,Flip,Flip,Hair,Hair,,,false,false,false,false,,,
6715259485700099,Floor Plate,Floor Plate,Objects,,placeables/quests/plate_floor,place,true,false,false,false,"[1,0.1,1]",,
7482225499818776,Flower Crown,Flower Crown,Hats,Hat,,,false,false,false,false,,,
7539420629349976,Flower Crown,Flower Crown,Hats,Hat,,,false,false,false,false,,,
2065226544764071,Flower Crown,Flower Crown,Hats,Hat,,,false,false,false,false,,,
5377720372134110,Flower Pot,Flower Pot,Objects,,,place,true,false,false,false,"[1,1,1]",,
4173866260125256,Flowers,Flowers,Item,,,,false,false,false,false,,,
1453996666485782,Fly Trap,Fly Trap,Materials,Foliage,florae/fly_trap,place,false,false,true,true,,,
871708901947233,Foo,Foo,Item,,,,false,false,false,false,,,
4406781365938017,FOV Warp,FOV Warp,Item,,,,false,false,false,false,,,
2887320394577910,Fowl Play,Fowl Play,Item,,,,false,false,false,false,,,
1593194451646182,Friendly Human Being,Friendly Human Being,Item,,,,false,false,false,false,"[0.75,1.8,0.75]",,
7911533520288799,From The Top,From The Top,Item,,,,false,false,false,false,,,Let’s get you out of those rags and into something nicer...
8533788965712880,Fruit,Fruit,Item,,items/carrot,,false,false,false,false,,,
5973100997645477,Fruit,Fruit,Item,,items/carrot,,false,false,false,false,,,
5721580247335569,Fruit Smoothie,Fruit Smoothie,Drinks,Drink,,drink,false,false,false,false,,,
1301706020415207,Fruit Smoothie,Fruit Smoothie,Drinks,Drink,,drink,false,false,false,false,,,
6150888267768629,Fruits,Fruits,Item,,,,false,false,false,false,,,
4847804051505883,Fugugugu,Fugugugu,Item,,npcs/fish,,false,false,false,false,,,
5270910190473177,Fungal Bungle,Fungal Bungle,Item,,,,false,false,false,false,,,
8757056700330694,Fur Boots,Fur Boots,Feet,Feet,,,false,false,false,false,,,
2551729694812271,Fur Gloves,Fur Gloves,Hands,Hands,,,false,false,false,false,,,
1912246800708145,Game Leaderboard,Game Leaderboard,Item,,,,false,false,false,false,,,
4005037263305075,Gardening Gloves,Gardening Gloves,Hands,Hands,,,false,false,false,false,,,
687030652370627,Gate,Gate,Minigame,,,place,true,false,false,false,"[1,2,2]","[1,0.05,2]",
5352223748124547,Gellraiser,Gellraiser,Item,,,eat,false,false,false,false,,,
771100601800015,Get Blasted,Get Blasted,Item,,,,false,false,false,false,,,"Ay! Welcome back! It looks like you've been busy! Ready to continue your Engineering training? Let me help ya scrap together a Thermoblaster on your new land! here, take this recipe..."
817959262145055,Get the Muck Out,Get the Muck Out,Item,,,,false,false,false,false,,,
5343954572758639,Get the Muck Outta Here,Get the Muck Outta Here,Item,,,,false,false,false,false,,,"There's an overgrowth of Mossy Mucklings! To keep Mosslawn’s ecology thriving we need to turn a few of these muckers back into spores! They're feisty, but if you get chomped I've got a cozy campfire outside for you to rest at."
6114366076614510,Getting Your Hands Dirty,Getting Your Hands Dirty,Item,,,,false,false,false,false,,,"Good to see ya again, {username}!
{break} Ready to get yer hands dirty?"
6642215103394111,Getting Your Hands Dirty,Getting Your Hands Dirty,Item,,,,false,false,false,false,,,Ah shoot! To make the matching skirt you’ll need a little something extra to bind the grass together. I know just the spot...
4855384128913191,Gia's Camera,Gia's Camera,Tool,Camera,items/camera,photo,false,false,false,false,,,
8045218521859125,Gia's Lost Wallet,Gia's Lost Wallet,Item,,,,false,false,false,false,,,My wallet! Oh no! It must either be in our room? Or did I lose it on the boat? Or during our swim? It must be around here somewhere!
5520363647038355,Gift,Gift,Item,,placeables/containers/treasure_chest,reveal,false,false,false,false,,,Someone has left you a gift!
7745460915304320,Gifting Reward,Gifting Reward,Item,,placeables/containers/treasure_chest,reveal,false,false,false,false,,,A gift for the gifter!
6604314716360556,Gimme Shelter,Gimme Shelter,Item,,,,false,false,false,false,,,"Dear {username}, it’s Taye here writing you from Watt! {break} If you’re reading this then you must be staring at a freshly claimed plot of land. Congratulations! {break} Your land is a blank canvas. What you build here will define how you contribute back to the world. A farm, a restaurant, a shop, a place to play games, or all of the above! {break} However, to accomplish any of those goals, you’re going to need a sturdy floor, strong walls, and a solid roof over your head.  {break} Enclosed in this package you’ll find three blueprints, choose one to get you started."
3741112749915015,Gimme Shelter,Gimme Shelter,Item,,,,false,false,false,false,,,
8316723112660879,Glass,Glass,Glass,Glass,glass/simple_glass,place,false,false,true,false,,,
7539420629350390,Gloves,Gloves,Hands,Hands,,,false,false,false,false,,,
4472934768777528,Go Fish,Go Fish,Item,,,,false,false,false,false,,,
1534621126189721,Goatee,Goatee,Face,Face,,,false,false,false,false,,,
1534621126189640,Gold Axe,Gold Axe,Tools,Tool,items/axe_gold,destroy,false,false,false,false,,,
7539420629350297,Gold Bar,Gold Bar,Metals & Gems,Metal,items/bar_gold,,false,false,false,false,,,
1534621126189739,Gold Chain,Gold Chain,Neck,Neck,wearables/neck/chain_gold,,false,false,false,false,,,
7539420629350396,Gold Chains,Gold Chains,Neck,Neck,wearables/neck/chains_gold,,false,false,false,false,,,
8997551883502316,Gold Chromoverseer,Gold Chromoverseer,Item,,npcs/round_robot,,false,false,false,false,"[1.5,1.5,1.5]",,
1534621126189685,Gold Cube,Gold Cube,Metals & Gems,Metal,blocks/gold,place,false,false,true,false,,,
4537020877770078,Gold Drops,Gold Drops,Ears,Ears,wearables/ears/drops_gold,,false,false,false,false,,,
4537020877769967,Gold Fencer,Gold Fencer,Tools,Shaping Tool,items/fencer_gold,shape,false,false,false,false,,,
1534621126189745,Gold Hoop,Gold Hoop,Ears,Ears,wearables/ears/hoop_gold,,false,false,false,false,,,
1534621126189757,Gold Hoops,Gold Hoops,Ears,Ears,wearables/ears/hoops_gold,,false,false,false,false,,,
7539420629350387,Gold Knuckles,Gold Knuckles,Hands,Hands,wearables/hands/knuckles_gold,,false,false,false,false,,,
4537020877769652,Gold Medal,Gold Medal,Neck,Neck,wearables/neck/medal_gold,,false,false,false,false,,,
1108069497496786,Gold Mushroom Spores,Gold Mushroom Spores,Spores,N/A,items/mushroom_spores,plant,false,false,false,false,,,
4537020877769991,Gold Nugget,Gold Nugget,Metals & Gems,Raw Metal,items/nugget_gold,,false,false,false,false,,,
4537020877770012,Gold Ore,Gold Ore,Block,Stone,blocks/gold_ore,place,false,false,true,false,,,
1534621126189637,Gold Pick,Gold Pick,Tools,Tool,items/pickaxe_gold,destroy,false,false,false,false,,,
7539420629350384,Gold Ring,Gold Ring,Hands,Hands,wearables/hands/ring_gold,,false,false,false,false,,,
7539420629350294,Gold Slabber,Gold Slabber,Tools,Shaping Tool,items/slabber_gold,shape,false,false,false,false,,,
4537020877769964,Gold Stepper,Gold Stepper,Tools,Shaping Tool,items/stepper_gold,shape,false,false,false,false,,,
1534621126189634,Gold Stud,Gold Stud,Ears,Ears,,,false,false,false,false,,,
7539420629350411,Gold Studs,Gold Studs,Ears,Ears,wearables/ears/studs_gold,,false,false,false,false,,,
7539420629349994,Gold Tiara,Gold Tiara,Hats,Hat,wearables/hat/tiara_gold,,false,false,false,false,,,
5673343391053040,Golden Glowtopia,Golden Glowtopia,Item,,,,false,false,false,false,,,
2122421674296498,Golden Mushroom,Golden Mushroom,Materials,Funghi,florae/golden_mushroom,place,false,false,true,false,,,
3242894934816699,Golden Mushroom Spores,Golden Mushroom Spores,Recipe,Seed Recipe,,,false,false,false,false,,,
4540466367502298,Golden Opportunity,Golden Opportunity,Item,,,,false,false,false,false,,,
4537020877769601,Golden Starfish,Golden Starfish,Item,,items/fish/golden_starfish,eat,false,false,false,false,,,
6797951239279598,Golden Turnip,Golden Turnip,Item,Seed,,plant,false,false,false,false,,,
6412745487369325,Golden Turnip (Planted),Golden Turnip (Planted),Block,Block,florae/golden_turnip,place,false,false,true,false,,,A golden turnip with soil still around it.
2294696160906826,Golden Turnip Seed,Golden Turnip Seed,Seeds,,,plant,false,false,false,false,,,
6731797836407141,Good Vibrations,Good Vibrations,Item,,,,false,false,false,false,,,
1080505579642980,Got A Light?,Got A Light?,Item,,,,false,false,false,false,,,"Alright, alright, I’ve heard about you! Well, by now you know the moon ain’t enough to keep your land lit. You’ll need a little something extra for those long nights at the Thermoblaster!"
1534621126189835,Granite,Granite,Block,Stone,blocks/granite,place,false,false,true,false,,,
7539420629350291,Granite Brick,Granite Brick,Blocks,Stone,blocks/granite_brick,place,false,false,true,false,,,
1534621126189517,Granite Shingles,Granite Shingles,Blocks,Stone,blocks/granite_shingles,place,false,false,true,false,,,
8085875300689262,Grape,Grape,Fruit,Fruit,,eat,false,false,false,false,,,
7539420629350018,Grape Seed,Grape Seed,Item,,,plant,false,false,false,false,,,
7387819081191717,Grape Vines,Grape Vines,Block,Block,florae/grapes,place,false,false,true,false,,,
3588133005856146,Grass,Grass,Block,Plant,blocks/grass,place,false,false,true,false,,,
4537020877769904,Grass Blade,Grass Blade,Materials,Dye,items/grass_blade,,false,false,false,false,,,
8233342261170015,Grassy Gear,Grassy Gear,Item,,,,false,false,false,false,,,"Hah! I see your outfit hasn't changed...
{break} I could give you something I've made, but what would that teach you?
{break} Here, take the Grassy Top recipe. Craft it, wear it, and then come back to me!"
1534621126189841,Gravel,Gravel,Materials,Stone,blocks/gravel,place,false,false,true,false,,,
2992752380341656,Greater Hexer,Greater Hexer,Item,,npcs/purple_hexer,,false,false,false,false,"[1,2,1]",,
4058097805166920,Green Dye,Green Dye,Dyes,Dye Recipe,,,false,false,false,false,,,
4537020877769661,Green Dye,Green Dye,Dyes,Dye,items/ink_pot_green,dye,false,false,false,false,,,
2369807836981916,Green Mucker State Inscription,Green Mucker State Inscription,Notes,Notes,items/paper_written,,false,false,false,false,,,
3417925813145567,Grove A-Go-Go,Grove A-Go-Go,Item,,,,false,false,false,false,,,"You're back, {username}! I've been testing a new game if you're interested in trying it out?"
3133328361370464,Gunkskimmer,Gunkskimmer,Item,,,eat,false,false,false,false,,,
4537020877770111,Hair,Hair,Wearable,Hair,,,false,false,false,false,,,
4537020877769961,Half-shaved Hair ,Half-shaved Hair ,Hair,Hair,,,false,false,false,false,,,
1534621126189502,Handcraft,Handcraft,Crafting Station,,,place,true,false,false,false,,,
1534621126189733,Hands,Hands,Wearable,,,,false,false,false,false,,,
7539420629350483,Hat,Hat,Wearable,,,,false,false,false,false,,,
3038921942736880,Haulin' Grass,Haulin' Grass,Item,,,,false,false,false,false,,,"Grass ain't quite sturdy enough for roads but if you pack it tightly it can be a really useful!
{break} Try placing your grass blocks under the road extension over there to support it."
4537020877769613,Hawaiian Necklace,Hawaiian Necklace,Neck,Neck,,,false,false,false,false,,,
4537020877769832,Hay,Hay,Block,Block,blocks/hay,place,false,false,true,false,,,
8124464785675261,Haystack,Haystack,Objects,,,place,true,false,false,false,"[1,1,1]",,
4537020877770048,Head,Head,Wearable,,,,false,false,false,false,,,
1534621126189817,Headband,Headband,Hats,Hat,,,false,false,false,false,,,
4537020877770147,Headphones,Headphones,Hats,Hat,,,false,false,false,false,,,
4388864819341675,Health +10,Health +10,Food Buffs,,,,false,false,false,false,,,
8573756646596690,Health +20,Health +20,Food Buffs,,,,false,false,false,false,,,
3843099245953627,Health +5,Health +5,Food Buffs,,,,false,false,false,false,,,
2659228974387077,Health Regeneration +10,Health Regeneration +10,Food Buffs,,,,false,false,false,false,,,
178476368078060,Health Regeneration +15,Health Regeneration +15,Food Buffs,,,,false,false,false,false,,,
3527492386595630,Health Regeneration +5,Health Regeneration +5,Food Buffs,,,,false,false,false,false,,,
4653478430681095,Health Regeneration +5,Health Regeneration +5,Food Buffs,,,,false,false,false,false,,,
8435247959408876,Help Muck Researcher,Help Muck Researcher,Item,,,,false,false,false,false,,,
1534621126189529,Hemp,Hemp,Block,Plant,florae/hemp_bush,place,false,false,true,false,,,
1534621126189631,Hemp Rope,Hemp Rope,Materials,Fastener,items/hemp_rope,,false,false,false,false,,,
2831503460936133,Hemp Seed,Hemp Seed,Shrub Seed,Seed Recipe,,,false,false,false,false,,,
4913268356398047,Hemp Seed,Hemp Seed,Seeds,,,plant,false,false,false,false,,,
4537020877769988,Hemp Stalk,Hemp Stalk,Materials,N/A,items/hemp_stalk,,false,false,false,false,,,
7539420629350288,Hemp Strand,Hemp Strand,Materials,Raw Material,items/hemp_strand,,false,false,false,false,,,
5752589654865165,Henley,Henley,Tops,Top,,,false,false,false,false,,,
4124940305948066,Henley,Henley,Tops,Top,,,false,false,false,false,,,
7539420629350462,Henley,Henley,Tops,Top,,,false,false,false,false,,,
3142975732617239,Hermit Crab,Hermit Crab,Item,,,,false,false,false,false,,,
306648586067057,Hidden,Hidden,Item,,,,false,false,false,false,,,
6200503319892827,High Low Silo Silver Trophy,High Low Silo Silver Trophy,Objects,Race Medal,,place,true,false,false,false,"[1,1,1]",,
4816794643929202,High Speed,High Speed,Item,,,,false,false,false,false,,,
4537020877770114,High Tops,High Tops,Feet,Feet,,,false,false,false,false,,,
4537020877769958,High Tops,High Tops,Feet,Feet,,,false,false,false,false,,,
7247243100166497,Highs and Lows,Highs and Lows,Item,,,,false,false,false,false,,,
1443660197294591,Hiker Beware,Hiker Beware,Item,,,,false,false,false,false,,,
6884088482516485,Hit the Road,Hit the Road,Item,,,,false,false,false,false,,,"Right then! Nice to meet ya {username}!
{break} I'm Billy, head of construction for the new roads in and out of The Grove.
{break} These roads are useful for finding your way around this place, also the Muckers seem to stay off 'em.
{break} Say, would you mind clearing up some of the Grass blocks on road over there?"
570573099459937,Hoedown,Hoedown,Item,,,,false,false,false,false,,,
7539420629349928,Holy Mackerel,Holy Mackerel,Item,,items/fish/holy_mackerel,eat,false,false,false,false,,,
8393212984680559,Home on the Range,Home on the Range,Item,,,,false,false,false,false,,,It’s pretty safe around the city but to survive far beyond these walls you’ll need a bit more training. I know just the person you should meet...
4537020877770105,Homestone,Homestone,Tool,Homestone,items/homestone,warpHome,false,false,false,false,,,
1534621126189808,Hoodie,Hoodie,Outerwear,Outerwear,,,false,false,false,false,,,
7625557872628557,Hooked on Crafting,Hooked on Crafting,Item,,,,false,false,false,false,,,
4537020877770084,Hoops with Gem,Hoops with Gem,Ears,Ears,,,false,false,false,false,,,
5609257282052933,"Hop, Skip, Jump","Hop, Skip, Jump",Item,,,,false,false,false,false,,,
5119308642308264,Horizontal Stripped Shirt,Horizontal Stripped Shirt,Item,,,,false,false,false,false,,,
7710316920007608,Human Being,Human Being,Item,,,,false,false,false,false,"[0.75,1.8,0.75]",,
3488213803703351,HydroHaste,HydroHaste,Drink Buffs,,buffs/drink_bounce,,false,false,false,false,,,
5342576376866231,I Can't Contain Myself,I Can't Contain Myself,Item,,,,false,false,false,false,,,You've got a Workbench don't ya? That recipe I just gave ya should really help lighten your load...
4884326242652709,I've Been Framed,I've Been Framed,Item,,,,false,false,false,false,,,"You've got quite the artistic eye!
{break} The Grove walls are covered in picture frames. Choose a frame of your liking and replace it's contents with that photo you just took."
288042941520359,iantester,iantester,Item,,,,false,false,false,false,,,
4025021103745675,Ice,Ice,Block,Block,blocks/ice,place,false,false,true,false,,,
5000094697617345,Ice,Ice,Recipe,,,,false,false,false,false,,,
7620045089055367,In Rod We Trust DEP,In Rod We Trust DEP,Item,,,,false,false,false,false,,,Holy mackerel! This is worse than I thought! {break} I'd venture a guess that we've got ourselves some Muck Suckers in our very own Rolland Pond! {break} It won't be easy but if you're up for the challenge you'll need to talk with Rod about what it takes to bag a beast like that.
1614556487948596,In Ruins,In Ruins,Item,,,,false,false,false,false,,,
1543579399492851,In Storage,In Storage,Item,,,,false,false,false,false,,,
2438028533657873,Increase Catch Bar 5%,Increase Catch Bar 5%,Food Buffs,,,,false,false,false,false,,,
4537020877769667,Increase HP 20,Increase HP 20,Food Buffs,,,,false,false,false,false,,,
8861110490155796,Introductions,Introductions,Item,,,,false,false,false,false,,,"Speaking of friends, you should introduce yourself to a few more of the folks who are helping out around here."
5405973387924040,Introductions I,Introductions I,Item,,,,false,false,false,false,,,
4512213351706056,Introductions II,Introductions II,Item,,,,false,false,false,false,,,
3000332457750215,Introductions III,Introductions III,Item,,,,false,false,false,false,,,
3668757465561648,Introductions IV,Introductions IV,Item,,,,false,false,false,false,,,
2867336554133686,Introductions V,Introductions V,Item,,,,false,false,false,false,,,
4989758228422197,Irrational,Irrational,Item,,,,false,false,false,false,,,
1534621126189424,Isometric Camera,Isometric Camera,Tool,Camera,,photo,false,false,false,false,,,
1534621126189397,Ivy Vine,Ivy Vine,Block,Block,florae/ivy_vine,place,false,false,true,true,,,
5907636692755401,Izzy,Izzy,Item,,npcs/dimmi,,false,false,false,false,"[1,2,1]",,
1569076023499576,Jack <Lumber Buyer>,Jack <Lumber Buyer>,Item,,npcs/alexis,,false,false,false,false,"[1,2,1]",,
1534621126189433,Jackie,Jackie,Item,,npcs/jackie,,false,false,false,false,,,
6255631155586810,Jean Jacket,Jean Jacket,Outerwear,,,,false,false,false,false,,,
5042818770280607,Jean Jacket Vest,Jean Jacket Vest,Outerwear,,,,false,false,false,false,,,
2512451111844299,Jeans,Jeans,Bottoms,Bottoms,,,false,false,false,false,,,
1534621126189793,Jeans,Jeans,Bottoms,Bottoms,,,false,false,false,false,,,
6407921801695863,Jeans,Jeans,Bottoms,Bottoms,,,false,false,false,false,,,
1774427211468284,Jeans with Belt Buckle,Jeans with Belt Buckle,Item,,,,false,false,false,false,,,
5871114501608740,Jeans with Work Belt,Jeans with Work Belt,Pants,Pants,,,false,false,false,false,,,
4537020877769646,Jester Hat,Jester Hat,Hats,Hat,,,false,false,false,false,,,
5907636692755560,Jitter Juice,Jitter Juice,Item,,,,false,false,false,false,,,
7520814984799849,Juggement Day,Juggement Day,Item,,,,false,false,false,false,,,"Taller than an oak tree, wider than a campsite, teeth like neptunium... you’ve probably heard those whispers around Stoke. I’ve encountered a few Jugger Muckers in my travels so if you’re crazy enough to go looking I’d advise not to do it alone!"
6333499223509677,Jugger Tooth,Jugger Tooth,Materials,Raw Material,items/mucker_tooth,,false,false,false,false,,,
2992752380341668,Juggermucker,Juggermucker,Item,,npcs/jugger_mucker,,false,false,false,false,"[4,4,4]",,
2701953047052130,Jumbotron,Jumbotron,Objects,Jumbotron,,place,true,false,false,false,"[0.25,2.8,4.1]",,
6637391417828565,Jumbotron XL,Jumbotron XL,Objects,Jumbotron,,place,true,false,false,false,"[1,11.2,16.4]",,
3626033392936321,Katie's Cosmic Kitty Cap,Katie's Cosmic Kitty Cap,Wearable,Hat,,,false,false,false,false,,,
3200859960098333,Key,Key,Item,Item,,,false,false,false,false,,,
7567673645147967,Kinda Corny,Kinda Corny,Item,,,,false,false,false,false,,,
1485695172010242,Kitchen,Kitchen,Crafting Station,Crafting Station,placeables/crafting_stations/oak_kitchen,place,true,false,false,false,"[1,1,4]",,
222578636635416,Knapped Hoe,Knapped Hoe,Tools,,items/wooden_hoe,till,false,false,false,false,,,
214309461280758,Knapped Hoe,Knapped Hoe,Recipe,Tool Recipe,,,false,false,false,false,,,
4409537757759877,Knit Cap,Knit Cap,Hats,Hat,,,false,false,false,false,,,
7539420629350012,Koi,Koi,Item,,,eat,false,false,false,false,,,
4122183914163418,L Beamer,L Beamer,Tools,Shaping,items/stepper_silver,shape,false,false,false,false,,,
4856073226863508,L Pegger,L Pegger,Tools,Shaping,items/stepper_silver,shape,false,false,false,false,,,
7539420629350165,Land Claim Flag,Land Claim Flag,Land Flag,,items/land_flag,landClaim,false,false,false,false,,,
1534621126189511,Land Deed,Land Deed,Item,,items/land_deed,deedEdit,false,false,false,false,,,
7539420629350111,Land Flag Fabric,Land Flag Fabric,Materials,Raw Material,items/land_flag_fabric,,false,false,false,false,,,
4537020877769781,Land Flag Finial,Land Flag Finial,Materials,Raw Material,items/land_flag_finial,,false,false,false,false,,,
1534621126189451,Land Flag Hilt,Land Flag Hilt,Materials,Raw Material,items/land_flag_hilt,,false,false,false,false,,,
7539420629350108,Land Flag Pole,Land Flag Pole,Materials,Raw Material,items/land_flag_pole,,false,false,false,false,,,
4357855411758523,Land Ho!,Land Ho!,Item,,,,false,false,false,false,,,
7539420629350117,Large Gold Frame,Large Gold Frame,Objects,Frame,placeables/frames/gold_frame_large,place,true,false,false,false,"[0.1,4,4]",,
4537020877769790,Large Silver Frame,Large Silver Frame,Objects,Frame,placeables/frames/silver_frame_large,place,true,false,false,false,"[0.1,4,4]",,
7539420629350123,Large Wood Frame,Large Wood Frame,Objects,Frame,placeables/frames/oak_frame_large,place,true,false,false,false,"[0.1,4,4]",,
5414242563280771,Latex Gloves,Latex Gloves,Item,,,,false,false,false,false,,,
7908088030567301,Latex Gloves,Latex Gloves,Item,,,,false,false,false,false,,,
5301919598048127,Lava,Lava,Lights,Damage,blocks/lava,place,false,false,true,false,,,
7818505297564531,Lava Immunity,Lava Immunity,Food Buffs,,,,false,false,false,false,,,
4893973613892053,Lay of the Land,Lay of the Land,Item,,,,false,false,false,false,,,Has Jackie sent you off to learn how to craft a Land Flag? No? Let's bring 'em a little proof that you're up for any challenge...
8011452722498321,Leaderboard Sign,Leaderboard Sign,Objects,Frame,,place,true,false,false,false,"[1,2,1]",,
4537020877769811,LED,LED,Lights,Light,blocks/led,place,false,false,true,false,,,
5995152131921989,Lesser Hexer,Lesser Hexer,Item,,npcs/brown_hexer,,false,false,false,false,"[1,2,1]",,
2962432070713372,Light Blue Dye,Light Blue Dye,Dyes,Dye Recipe,,,false,false,false,false,,,
2739164336145541,Light Blue Dye,Light Blue Dye,Dyes,Dye,items/ink_pot_lightblue,dye,false,false,false,false,,,
8105859141128131,Light The Path,Light The Path,Item,,,,false,false,false,false,,,
